,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
4260,2,0.424616,101,84,4,10,74,0.396677,0.2861574552896621,-0.024880843691365374,0.00012376440353751856,0.062126,-22.10137971374299,0.6299526427184464,0.39651479425450764
4261,2,0.209894,101,84,4,10,74,0.397097,0.2865469815489127,-0.024880843691365374,0.00012376440353751856,0.062271,-22.09632072011839,0.623584240776699,0.398277366681692
4262,2,0.504927,101,84,4,10,74,0.397471,0.28688962881596225,-0.02559404741453976,0.00012376440353751856,0.062351,-22.084150677432305,0.6177997786407766,0.39995092571081836
4263,2,0.508707,101,84,4,10,74,0.397856,0.2872322760830119,-0.02580012746395261,-0.005811537415807296,0.062432,-22.071889522092498,0.6120192553398057,0.40182275240984744
4264,2,0.691366,101,84,4,10,74,0.398254,0.28761082487137846,-0.02479206958556964,-0.005811537415807296,0.062562,-22.055225822189588,0.6065562184466019,0.40388272270110953
4265,2,-0.46358,101,84,4,10,74,0.397789,0.28720852646067246,-0.02580012746395261,-0.005811537415807296,0.0624,-22.06639929979477,0.6070439650485435,0.40218720270110947
4266,3,-0.527928,101,84,4,10,74,0.397519,0.28688936711500357,-0.02580012746395261,0.00012376440353751856,0.061967,-22.082107745717096,0.6210230922330097,0.3992383269729542
4267,2,0.558465,101,84,4,10,74,0.397979,0.28729166552570956,-0.02580012746395261,-0.005811537415807296,0.062129,-22.06864730419606,0.6162802281553397,0.4008834498855756
4268,2,-0.149294,101,84,4,10,74,0.397546,0.28691567407493657,-0.02580012746395261,0.00012376440353751856,0.062003,-22.072245682577943,0.6172933087378639,0.3993336206946372
4269,3,-0.908497,101,84,4,10,74,0.397301,0.28663359732346133,-0.026047606651872578,0.00012376440353751856,0.06162,-22.09927789655852,0.6312365961165047,0.3963586105004623
4270,2,0.512484,101,81,2,5,76,0.397215,0.28663359732346133,-0.025888999691557973,0.0014898085721082575,0.06162,-22.09538052486716,0.6263864640776698,0.3964772501529917
4271,3,-0.368161,101,81,2,5,76,0.397215,0.28663359732346133,-0.025888999691557973,0.0014898085721082575,0.06162,-22.10323284842362,0.636141845631068,0.3945355025801761
4272,3,-0.509756,101,81,2,5,76,0.397218,0.28663359732346133,-0.025888999691557973,0.0014898085721082575,0.06162,-22.114105177345444,0.6441924087378641,0.3925937550073607
4273,3,-0.716898,101,81,2,5,76,0.397225,0.28663359732346133,-0.025888999691557973,0.0014898085721082575,0.06162,-22.129395520063884,0.6523833504854368,0.39113744432774894
4274,3,-0.663407,101,81,2,5,76,0.397235,0.28663359732346133,-0.027363743722403536,0.0014898085721082575,0.06162,-22.14354498516353,0.6605911038834951,0.3900560317063898
4275,3,-0.582016,101,81,2,5,76,0.397249,0.28663359732346133,-0.027363743722403536,0.0014898085721082575,0.06162,-22.155958500339818,0.6682191941747573,0.38922172458664867
4276,3,-0.617263,101,81,2,5,76,0.397266,0.28663359732346133,-0.027363743722403536,0.0014898085721082575,0.06162,-22.169123790120096,0.6754915330097088,0.38910308493411927
4277,3,-0.814067,101,81,2,5,76,0.397286,0.28663359732346133,-0.027363743722403536,0.0014898085721082575,0.06162,-22.186486614800728,0.6745980514563106,0.38910308493411927
4278,3,-0.597208,101,81,2,5,76,0.39731,0.28663359732346133,-0.027363743722403536,0.0014898085721082575,0.06162,-22.199224150467565,0.6733765310679611,0.38910308493411927
4279,3,-0.881318,100,83,2,7,76,0.397259,0.28663359732346133,-0.027363743722403536,0.0014898085721082575,0.06162,-22.20635225493089,0.671366054368932,0.3895885218273231
4280,3,-0.859729,100,81,2,5,76,0.397339,0.2866391299131169,-0.026291883494028324,0.0025644023468580617,0.061628,-22.209372072244808,0.6695199097087379,0.3900739587205271
4281,2,0.524332,101,86,3,11,75,0.397592,0.28675843220042974,-0.026940599374313947,0.0025644023468580617,0.06179,-22.208437071597558,0.662617627184466,0.3910385990117891
4282,2,0.496004,101,86,3,11,75,0.397707,0.28103188802358026,-0.030324674294009098,0.0025644023468580617,0.061976,-22.207552584704352,0.6560524951456311,0.391979425549006
4283,2,-0.548795,101,86,3,11,75,0.397373,0.2865752043728152,-0.026940599374313947,0.0025644023468580617,0.061733,-22.208531209785257,0.6559659970873786,0.3917701852577438
4284,2,0.450614,101,86,3,11,75,0.397707,0.28103188802358026,-0.030324674294009098,0.0025644023468580617,0.061976,-22.207727664154188,0.6559501737864077,0.3920015409211743
4285,2,0.523284,101,86,3,11,75,0.39778,0.28108919654569464,-0.030324674294009098,0.0025644023468580617,0.062057,-22.206794531387203,0.6491138932038832,0.3934012482027277
4286,2,-0.191675,101,86,3,11,75,0.397478,0.28664887657019145,-0.030324674294009098,0.0025644023468580617,0.061833,-22.20713633049723,0.6498846660194174,0.3930238880894591
4287,2,0.334203,101,86,3,11,75,0.39778,0.28108919654569464,-0.030324674294009098,0.0025644023468580617,0.062057,-22.206540371921182,0.6496182038834951,0.3935076572642164
4288,2,0.67286,101,86,3,11,75,0.397858,0.28114650506780897,-0.030324674294009098,0.0025644023468580617,0.062138,-22.205340512374256,0.6425849349514562,0.3954494048370319
4289,2,-0.398708,101,86,3,11,75,0.397514,0.286694506660128,-0.030324674294009098,0.0025644023468580617,0.061895,-22.20605149643574,0.6426548533980582,0.3951887821024041
4290,2,0.446409,101,92,2,16,76,0.397768,0.2928999325952659,-0.030395533488588318,0.0026899572509998166,0.061651,-22.213942414073284,0.6421217135922329,0.39294087045191867
4291,2,0.299639,101,92,2,16,76,0.397995,0.29311797702013836,-0.030395533488588318,0.0026899572509998166,0.06156,-22.219311700157427,0.6344509834951456,0.3912343490926953
4292,2,-0.621121,101,92,2,16,76,0.397625,0.2868410077792735,-0.030395533488588318,0.0026899572509998166,0.061743,-22.208030978312767,0.634797276699029,0.3926312112286177
4293,2,0.572558,101,92,2,16,76,0.397996,0.29311922194630435,-0.030395533488588318,0.0026899572509998166,0.061562,-22.2182907352707,0.6344401048543689,0.39126765540337494
4294,2,0.292325,101,92,2,16,76,0.398228,0.2933374539020619,-0.029913391862738038,0.0026899572509998166,0.061471,-22.223599897730242,0.6268728242718445,0.389555391325705
4295,2,0.496537,101,92,2,16,76,0.398461,0.2935504508662283,-0.029913391862738038,0.0026899572509998166,0.061374,-22.23273845857167,0.6194162640776697,0.3877585364713361
4296,2,0.056071,101,92,2,16,76,0.398629,0.2937052477117063,-0.029913391862738038,0.0026899572509998166,0.061284,-22.233784029607268,0.6120593737864077,0.3865239333969024
4297,2,0.0,100,83,3,8,75,0.398629,0.2937052477117063,-0.029913391862738038,0.0026899572509998166,0.061284,-22.233784029607268,0.6120593737864077,0.3865239333969024
4298,2,0.312984,101,92,2,16,76,0.398873,0.29392295006000396,-0.02893096406241633,0.0026899572509998166,0.061193,-22.23968058122539,0.6044308728155339,0.38482788776583454
4299,2,-0.559021,101,92,2,16,76,0.398484,0.28763730945802884,-0.029913391862738038,0.0026899572509998166,0.061374,-22.22901306633866,0.6047910776699027,0.38618215912505777
4300,2,0.42707,101,79,2,3,76,0.398541,0.28763730945802884,-0.030031848747741476,0.002132743905068056,0.061374,-22.230312161581374,0.6043680194174756,0.38610902611534903
4301,2,-0.495995,101,79,2,3,76,0.398484,0.28763730945802884,-0.030031848747741476,0.002132743905068056,0.061374,-22.22880340245516,0.6047423436893202,0.3866793994163199
4302,2,0.544122,101,79,2,3,76,0.398541,0.28763730945802884,-0.030031848747741476,0.002132743905068056,0.061374,-22.230458557358073,0.6043788009708737,0.38610078436777623
4303,2,0.490664,101,79,2,3,76,0.398443,0.28757765831437243,-0.030031848747741476,0.002132743905068056,0.061293,-22.23195109750371,0.5969726339805823,0.3860167610668054
4304,2,0.278485,101,79,2,3,76,0.398348,0.287518007170716,-0.030031848747741476,0.002132743905068056,0.061212,-22.232798216581376,0.589335795145631,0.3859690722318539
4305,2,-0.404833,101,79,2,3,76,0.398288,0.287518007170716,-0.030031848747741476,0.002132743905068056,0.061212,-22.23156676381439,0.5897873776699026,0.3865238343677762
4306,2,0.618265,101,79,2,3,76,0.398348,0.287518007170716,-0.030031848747741476,0.002132743905068056,0.061212,-22.23344745381439,0.5893174067961164,0.38593252271729084
4307,2,0.351567,101,79,2,3,76,0.398254,0.2874583560270596,-0.030031848747741476,0.002132743905068056,0.061131,-22.234516879494,0.5817807854368932,0.38587231883379564
4308,2,0.605054,101,79,2,3,76,0.398162,0.2873987048834032,-0.02951084217283893,0.002132743905068056,0.06105,-22.236357380998854,0.5742859786407766,0.385793614141239
4309,2,0.254038,101,79,2,3,76,0.398109,0.2873637816319155,-0.02951084217283893,0.002132743905068056,0.061003,-22.237130133862927,0.5666089912621358,0.385793614141239
4310,2,-0.185795,100,83,3,8,75,0.397823,0.28705145892930817,-0.029504184989504748,0.0032433904459321914,0.060963,-22.23908865308623,0.5680618233009707,0.385101893510171
4311,2,-0.48492,102,85,2,9,76,0.397613,0.2869197827476531,-0.029504184989504748,0.0032433904459321914,0.060673,-22.252412032018267,0.5684774611650484,0.3827135420538604
4312,2,-0.370073,100,83,3,8,75,0.397343,0.2866367866242599,-0.02990710468186233,0.0032433904459321914,0.060673,-22.2563130798338,0.5695767300970872,0.3825240136558021
4313,2,-0.40925,102,85,2,9,76,0.397115,0.28647670248921786,-0.02990710468186233,0.0032433904459321914,0.060412,-22.267358746411468,0.5701527660194174,0.3804040175392972
4314,2,0.543188,100,83,3,8,75,0.397383,0.2867596986126111,-0.029504184989504748,0.0032433904459321914,0.060412,-22.261632847722154,0.5691308728155338,0.3816530784616273
4315,2,-0.587811,102,85,2,9,76,0.3972,0.28663805390020897,-0.029504184989504748,0.0032433904459321914,0.060113,-22.277783227358075,0.569484627184466,0.37874045710240406
4316,2,-0.178329,100,83,3,8,75,0.396928,0.2863245125502651,-0.02990710468186233,-0.0001229601144714395,0.060071,-22.279663039299823,0.5707652999999999,0.3779592022480352
4317,2,-0.619701,102,85,2,9,76,0.396726,0.28617413172012657,-0.02990710468186233,-0.0001229601144714395,0.0598,-22.296388762163897,0.5713274368932036,0.3767184177820156
4318,2,0.249512,100,83,3,8,75,0.396995,0.2864760549836398,-0.029504184989504748,-0.0001229601144714395,0.059826,-22.293758589105643,0.5702651048543689,0.37790942045191855
4319,2,-0.206244,102,85,2,9,76,0.396791,0.2923386030765516,-0.029504184989504748,-0.0001229601144714395,0.059563,-22.299425230586227,0.5710587281553396,0.37654335831599633
4320,2,-0.393636,100,83,2,7,76,0.396574,0.2922144539860483,-0.02670860170330828,-0.002175178793105361,0.059402,-22.300544769793344,0.5712227038834949,0.37700412938395744
4321,2,-0.445907,100,83,2,7,76,0.396367,0.292090304895545,-0.02670860170330828,-0.003210236098522994,0.05924,-22.301812972916323,0.5714959922330095,0.378011523510171
4322,2,-0.313998,100,83,2,7,76,0.396171,0.2919661558050417,-0.02670860170330828,-0.003210236098522994,0.059078,-22.302706015505322,0.5721063184466018,0.3788645109373555
4323,2,0.270791,100,83,2,7,76,0.396359,0.29208438518531277,-0.02670860170330828,-0.003210236098522994,0.059232,-22.30193585945354,0.571505199029126,0.3790329724907536
4324,2,-0.286668,100,83,2,7,76,0.396166,0.2919628633845581,-0.02670860170330828,-0.003210236098522994,0.059074,-22.30275117050532,0.5721130999999998,0.3788830950150254
4325,2,0.194744,100,83,2,7,76,0.396326,0.2920612674865726,-0.02670860170330828,-0.003210236098522994,0.059211,-22.30219729891956,0.5714079718446601,0.3791405735587148
4326,2,-0.617061,100,83,2,7,76,0.396129,0.29193711839606923,-0.02670860170330828,-0.003210236098522994,0.059049,-22.30395228055386,0.5718808980582523,0.3793149910344429
4327,2,0.565422,100,83,2,7,76,0.396326,0.2920612674865726,-0.02670860170330828,-0.003210236098522994,0.059211,-22.30234416508461,0.5711324466019416,0.37915517025774387
4328,2,-0.346444,100,83,2,7,76,0.396129,0.29193711839606923,-0.02670860170330828,-0.003210236098522994,0.059049,-22.30332948393574,0.571713063106796,0.3790752634616274
4329,2,0.459769,100,83,2,7,76,0.396326,0.2920612674865726,-0.02670860170330828,-0.003210236098522994,0.059211,-22.30202185639529,0.5711016873786406,0.3790225175392973
4330,2,0.211521,100,86,2,10,76,0.396566,0.2923293166592501,-0.02188485598253971,-0.002770838190025082,0.059373,-22.298150471702726,0.5704010650485434,0.3809626480247342
4331,2,0.31665,100,86,2,10,76,0.396778,0.292515540295005,-0.023116408761478975,-0.002770838190025082,0.059616,-22.29235496170273,0.5698001922330095,0.38290197501502543
4332,2,-0.027802,100,86,2,10,76,0.396598,0.29237395094176083,-0.023116408761478975,-0.002770838190025082,0.059496,-22.29286380328849,0.5711043883495144,0.38239313342926484
4333,2,0.404833,100,86,2,10,76,0.396894,0.29261477890792414,-0.023116408761478975,-0.002770838190025082,0.059745,-22.285454319728622,0.570570322330097,0.38431631828363383
4334,2,-0.331247,100,86,2,10,76,0.396484,0.2922846551899949,-0.023116408761478975,-0.002770838190025082,0.059502,-22.29151700513315,0.5711559223300969,0.382561399707582
4335,2,-0.181358,100,86,2,10,76,0.396086,0.2919545314720657,-0.02377444139366521,-0.002770838190025082,0.05926,-22.29483632678364,0.5718448873786406,0.380721941325705
4336,2,0.376335,100,86,2,10,76,0.396484,0.2922846551899949,-0.023116408761478975,-0.002770838190025082,0.059502,-22.287948417527975,0.5712800728155337,0.382451429707582
4337,2,0.510353,100,86,2,10,76,0.396894,0.29261477890792414,-0.023116408761478975,-0.002770838190025082,0.059745,-22.278607637527973,0.5708049825242717,0.3843134590603328
4338,2,0.597175,100,86,2,10,76,0.397119,0.2928010025436791,-0.023116408761478975,-0.002770838190025082,0.059988,-22.267677783191406,0.5703316524271842,0.3862506413904299
4339,2,0.270443,100,86,2,10,76,0.397352,0.292987226179434,-0.023116408761478975,-0.002770838190025082,0.06023,-22.26272797325613,0.5697361563106794,0.38819032139042997
4340,2,0.609706,100,87,2,11,76,0.397798,0.2873833203103209,-0.022932982353318136,-0.0032008951500476805,0.060635,-22.25312488437263,0.5692630796116502,0.3901320689632454
4341,2,0.027802,100,87,2,11,76,0.397972,0.287524084308164,-0.02340670389533559,-0.0032008951500476805,0.060745,-22.252686997900142,0.5681289145631065,0.39080006514447524
4342,2,0.282675,100,87,2,11,76,0.39833,0.287822340026446,-0.02340670389533559,-0.0032008951500476805,0.06115,-22.24823475961535,0.5675284388349514,0.3932673466978733
4343,2,-0.445429,100,87,2,11,76,0.397867,0.2873825862464674,-0.023716154875663326,-0.0032008951500476805,0.060745,-22.255250428110497,0.5680187029126211,0.39132559912505777
4344,2,-0.435205,100,87,2,11,76,0.397419,0.29296824355727435,-0.022335167229271077,-0.002878990164253452,0.060341,-22.262105064097554,0.5685199980582523,0.3893838515522422
4345,2,-0.424616,100,87,2,11,76,0.396986,0.29265787083101613,-0.023021372411076706,-0.002878990164253452,0.059936,-22.268792921621824,0.5690327184466017,0.38899033876907063
4346,2,0.435176,100,87,2,11,76,0.397419,0.29296824355727435,-0.022335167229271077,-0.002878990164253452,0.060341,-22.26193873809432,0.5685313922330095,0.3909320863418863
4347,2,0.560728,100,87,2,11,76,0.397867,0.2873825862464674,-0.023716154875663326,-0.0032008951500476805,0.060745,-22.253107066848365,0.5680573223300969,0.39287383391470176
4348,2,-0.023911,100,87,2,11,76,0.397696,0.28723243330794535,-0.023242414399335085,-0.0032008951500476805,0.060649,-22.25348367445354,0.5690169339805824,0.39249722630952383
4349,2,0.023911,100,87,2,11,76,0.397867,0.2873825862464674,-0.023716154875663326,-0.0032008951500476805,0.060745,-22.253107066848365,0.5680434766990289,0.39287383391470176
4350,2,0.437298,100,85,2,9,76,0.398071,0.287524084308164,-0.023664198248986832,-0.002647987442363575,0.060745,-22.251466115845126,0.5675256310679611,0.3935951898370319
4351,2,-0.182655,100,85,2,9,76,0.397783,0.2873380559217501,-0.023664198248986832,-0.002647987442363575,0.060789,-22.25215152179982,0.567820380582524,0.39303031410887657
4352,2,-0.348324,100,85,2,9,76,0.39749,0.2871147109420133,-0.023664198248986832,-0.002647987442363575,0.06087,-22.253458597786878,0.5683944640776698,0.39242495940013866
4353,2,-0.280184,100,85,2,9,76,0.397214,0.28690490553526143,-0.025421163438013945,-0.002647987442363575,0.060938,-22.254509980019883,0.5691299368932038,0.39222978017683774
4354,2,-0.273098,100,85,2,9,76,0.39695,0.2866968275798707,-0.025575208899096098,-0.002647987442363575,0.061004,-22.255534772948682,0.5699916572815532,0.3920272603710125
4355,2,-0.446651,100,85,2,9,76,0.396692,0.2864734826001339,-0.024796998153626244,-0.002647987442363575,0.061085,-22.25721081911373,0.5711113689320386,0.39178629551664357
4356,2,0.234704,100,85,2,9,76,0.396941,0.2866722003472542,-0.025575208899096098,-0.002647987442363575,0.061028,-22.25633009734998,0.5700636407766989,0.39237380891470175
4357,2,-0.161683,100,85,2,9,76,0.396697,0.28648773116781484,-0.024796998153626244,-0.002647987442363575,0.06107,-22.2569368088872,0.5707289805825241,0.39181805376907075
4358,2,0.428177,100,85,2,9,76,0.396956,0.2867110761475516,-0.025575208899096098,-0.002647987442363575,0.06099,-22.255330084938976,0.5695953466019417,0.3925344891088765
4359,2,0.360837,100,85,2,9,76,0.397226,0.2869344211272884,-0.025421163438013945,-0.002647987442363575,0.060909,-22.253976053984285,0.5684925873786407,0.39321459454576974
4360,2,-0.462748,100,84,2,8,76,0.39712,0.28689696575801577,-0.026737944766686866,-0.003501397026679509,0.060666,-22.26160144855548,0.5694179116504854,0.391758283866158
4361,2,0.191675,100,84,2,8,76,0.397226,0.2869344211272884,-0.02543629659385578,-0.003501397026679509,0.060909,-22.25844293908946,0.5685618436893203,0.39321459454576974
4362,2,-0.428074,100,84,2,8,76,0.39712,0.28689696575801577,-0.026737944766686866,-0.003501397026679509,0.060666,-22.265496966727003,0.5694864378640775,0.391758283866158
4363,2,-0.40432,100,84,2,8,76,0.397025,0.2927996166222468,-0.026737944766686866,-0.003501397026679509,0.060423,-22.27215955854739,0.5704136019417474,0.3912229294972261
4364,2,0.19668,100,84,2,8,76,0.39712,0.28689696575801577,-0.026737944766686866,-0.003501397026679509,0.060666,-22.268918567616968,0.5694674330097086,0.39267924017683764
4365,2,0.276233,100,84,2,8,76,0.397226,0.2869344211272884,-0.02543629659385578,-0.003501397026679509,0.060909,-22.264366659307907,0.5686013922330095,0.39413555085644936
4366,2,-0.415915,100,84,2,8,76,0.39712,0.28689696575801577,-0.026737944766686866,-0.003501397026679509,0.060666,-22.271220318280406,0.5695273009708737,0.39267924017683764
4367,2,-0.573709,100,84,2,8,76,0.397025,0.2927996166222468,-0.026737944766686866,-0.003501397026679509,0.060423,-22.280674191565193,0.5705581058252425,0.3912229294972261
4368,2,0.325154,100,84,2,8,76,0.39712,0.28689696575801577,-0.026737944766686866,-0.003501397026679509,0.060666,-22.275316136508554,0.569651485436893,0.39267924017683764
4369,2,-0.445902,100,84,2,8,76,0.397025,0.2927996166222468,-0.026737944766686866,-0.003501397026679509,0.060423,-22.282663943612114,0.5705741524271842,0.3912229294972261
4370,2,-0.52156,100,84,2,8,76,0.396848,0.2988441040548056,-0.028160629734677468,-0.0033849484460427228,0.06018,-22.290638118854833,0.571555385436893,0.39012405240984743
4371,2,-0.548847,100,84,2,8,76,0.396683,0.29879674320391897,-0.02738521399651722,-0.0033849484460427228,0.059938,-22.29902948495516,0.5725625572815533,0.38935926697295425
4372,2,0.692301,100,84,2,8,76,0.396848,0.2988441040548056,-0.028160629734677468,-0.0033849484460427228,0.06018,-22.288444853442215,0.5714190194174755,0.3908155776525658
4373,2,-0.247508,100,84,2,8,76,0.396693,0.29880416045889907,-0.02738521399651722,-0.0033849484460427228,0.059947,-22.29222902504415,0.5723055417475726,0.38917603412505775
4374,2,0.386449,100,84,2,8,76,0.396858,0.2988515213097857,-0.028160629734677468,-0.0033849484460427228,0.06019,-22.28632058264933,0.5713764466019415,0.3906459333159963
4375,2,-0.548847,100,84,2,8,76,0.396693,0.29880416045889907,-0.02738521399651722,-0.0033849484460427228,0.059947,-22.294711951055483,0.5723836184466018,0.3891896226363846
4376,2,0.662973,100,84,2,8,76,0.396858,0.2988515213097857,-0.028160629734677468,-0.0033849484460427228,0.06019,-22.284575715659045,0.5712679601941746,0.3906459333159963
4377,2,0.423309,100,84,2,8,76,0.397035,0.29280674578755833,-0.02677201938713229,-0.0033849484460427228,0.060433,-22.278103720756132,0.5703428504854368,0.3921022439956079
4378,2,-0.462356,100,84,2,8,76,0.396858,0.2988515213097857,-0.028160629734677468,-0.0033849484460427228,0.06019,-22.285172717196257,0.571267803883495,0.3906459333159963
4379,2,-0.194744,100,84,2,8,76,0.396717,0.2988237643393139,-0.02738521399651722,-0.0033849484460427228,0.059972,-22.28815017702636,0.5721249145631067,0.38904212053282483
4380,2,-0.267831,100,85,2,9,76,0.396492,0.2987290426375406,-0.026574461185681027,-0.0024708960920755245,0.059486,-22.295037177403916,0.5729470029126212,0.388071246746417
4381,2,-0.409366,100,85,2,9,76,0.39628,0.29863432093576725,-0.026574461185681027,-0.0024708960920755245,0.059001,-22.305563595311142,0.5741242873786406,0.3871003729600093
4382,2,0.350539,100,85,2,9,76,0.396492,0.2987290426375406,-0.026574461185681027,-0.0024708960920755245,0.059486,-22.296549855289566,0.5729056660194173,0.39001299431923253
4383,2,-0.398039,100,85,2,9,76,0.39628,0.29863432093576725,-0.026574461185681027,-0.0024708960920755245,0.059001,-22.306785026864542,0.5740772388349513,0.3871003729600093
4384,2,-0.346646,100,85,2,9,76,0.396081,0.2985395992339939,-0.026574461185681027,-0.0024708960920755245,0.058515,-22.315698673250733,0.5752931106796115,0.38612949917360145
4385,2,-0.157947,100,85,2,9,76,0.395895,0.2984395174594525,-0.02784027688349799,-0.0024708960920755245,0.058035,-22.31976011720974,0.5758220097087378,0.3851586253871937
4386,2,0.636588,100,85,2,9,76,0.39608,0.2985342391612258,-0.026574461185681027,-0.0024708960920755245,0.058521,-22.30339089935645,0.5745761330097086,0.388071246746417
4387,2,-0.497637,100,85,2,9,76,0.395895,0.2984395174594525,-0.02784027688349799,-0.0024708960920755245,0.058035,-22.316187131557104,0.5757619834951455,0.3851586253871937
4388,2,-0.493385,100,85,2,9,76,0.395723,0.2983447957576792,-0.027521991946549886,-0.0024708960920755245,0.05755,-22.328874015429808,0.5765031980582525,0.384187751600786
4389,2,0.517463,100,85,2,9,76,0.395895,0.2984395174594525,-0.02784027688349799,-0.0024708960920755245,0.058035,-22.315567992344587,0.5753182048543688,0.38710037296000915
4390,2,-0.474134,100,86,2,10,76,0.39556,0.3044633222367889,-0.02914166604899549,-0.0034433994935124104,0.057469,-22.333104309205424,0.5764939019417474,0.3834244292706888
4391,2,0.267831,100,86,2,10,76,0.395895,0.2984395174594525,-0.0278332126968211,-0.0034433994935124104,0.058035,-22.323198307457854,0.5753475058252426,0.38746489771729076
4392,2,-0.350539,100,86,2,10,76,0.39556,0.3044633222367889,-0.02914166604899549,-0.0034433994935124104,0.057469,-22.336163331147176,0.5765661281553397,0.3833759549988442
4393,2,-0.565422,100,86,2,10,76,0.395239,0.3042092028072526,-0.022651094197274124,-0.006991645206729653,0.056983,-22.357076040597015,0.576418277669903,0.38013194480466933
4394,2,0.415915,100,86,2,10,76,0.395561,0.2981984076731204,-0.02914166604899549,-0.0034433994935124104,0.05755,-22.341693003412548,0.5754519980582524,0.3842592040279703
4395,2,-0.665694,100,85,2,10,75,0.395239,0.3042092028072526,-0.022651094197274124,-0.006991645206729653,0.056983,-22.36631436700478,0.576387295145631,0.37998555160078584
4396,2,-0.719416,100,85,2,10,75,0.394932,0.3039550833777164,-0.022651094197274124,-0.006991645206729653,0.056498,-22.392922707716753,0.5679934388349513,0.3766512868758669
4397,2,0.104482,100,86,2,10,76,0.395171,0.29787299049707205,-0.022651094197274124,-0.006991645206729653,0.056949,-22.38905835383326,0.5657563359223301,0.3800544789470642
4398,2,0.531006,100,86,2,10,76,0.395491,0.29817868326188596,-0.027429880380728525,-0.0034433994935124104,0.057515,-22.36941854108245,0.5649376572815533,0.3842491922156726
4399,2,-0.49251,100,86,2,10,76,0.395171,0.29787299049707205,-0.022651094197274124,-0.006991645206729653,0.056949,-22.387634506907695,0.5658822097087378,0.3800770417302357
4400,2,0.341881,100,89,2,13,76,0.395468,0.2982131275170761,-0.02271973555770874,-0.005823926458978263,0.057191,-22.369104513218375,0.5646933466019417,0.3837275490117892
4401,2,-0.220172,100,89,2,13,76,0.395171,0.29787299049707205,-0.02271973555770874,-0.005823926458978263,0.056949,-22.38103786774912,0.5661531106796116,0.3795246004680999
4402,2,0.652104,100,89,2,13,76,0.395468,0.2982131275170761,-0.02271973555770874,-0.005823926458978263,0.057191,-22.345693759334882,0.5654325029126214,0.38368466600208045
4403,2,0.365754,100,89,2,13,76,0.395777,0.2985532645370804,-0.02271973555770874,-0.005823926458978263,0.057434,-22.325869846228084,0.5643010553398058,0.38735280143897366
4404,2,0.370808,100,89,2,13,76,0.396097,0.2988934015570846,-0.02271973555770874,-0.005823926458978263,0.057677,-22.305772006745887,0.5630674970873785,0.3908922247399445
4405,2,-0.753559,100,88,2,13,75,0.395777,0.2985532645370804,-0.02271973555770874,-0.005823926458978263,0.057434,-22.34661498603391,0.5644818291262135,0.3867646548370319
4406,2,-0.30892,100,89,2,13,76,0.395468,0.2982131275170761,-0.02271973555770874,-0.005823926458978263,0.057191,-22.36335848651935,0.5657748776699028,0.38262861163314843
4407,2,0.453801,100,89,2,13,76,0.395777,0.2985532645370804,-0.02271973555770874,-0.005823926458978263,0.057434,-22.338762436357538,0.5648232621359222,0.38684719852635224
4408,2,0.40836,100,89,2,13,76,0.396097,0.2988934015570846,-0.02271973555770874,-0.005823926458978263,0.057677,-22.316629259496693,0.5636228766990289,0.3910322320214979
4409,2,-0.276233,100,89,2,13,76,0.395777,0.2985532645370804,-0.02271973555770874,-0.005823926458978263,0.057434,-22.33160112244168,0.5648440116504854,0.3868715464227924
4410,2,0.278288,100,85,2,9,76,0.396221,0.29887617942948946,-0.02262710879761099,-0.006816853263387616,0.057838,-22.32198545229605,0.5635863524271842,0.3892378376849283
4411,2,-0.412835,100,85,2,9,76,0.395777,0.2985532645370804,-0.02262710879761099,-0.006816853263387616,0.057434,-22.3362501363036,0.5645835281553396,0.38690098741524115
4412,2,-0.517321,100,85,2,9,76,0.395344,0.2982303496446714,-0.02299356312951354,-0.006816853263387616,0.057029,-22.354125111060878,0.5657778805825242,0.3850724369298042
4413,2,-0.299639,100,85,2,9,76,0.394922,0.2979074347522624,-0.02299356312951354,-0.006816853263387616,0.056625,-22.364478543612126,0.5673484563106795,0.383681691514486
4414,2,-0.281017,100,85,2,9,76,0.394513,0.29758451985985335,-0.02294897588661083,-0.006816853263387616,0.05622,-22.374188525192487,0.5690139106796115,0.38231579075936195
4415,2,-0.209894,100,85,2,9,76,0.394114,0.2972616049674443,-0.023714592645196424,-0.006816853263387616,0.055816,-22.381440994313305,0.5624321194174757,0.3812919798909693
4416,2,0.397244,100,85,2,9,76,0.394513,0.29758451985985335,-0.02294897588661083,-0.006816853263387616,0.05622,-22.367715022064115,0.5599287786407767,0.38363224170326704
4417,2,-0.21026,100,85,2,9,76,0.394114,0.2972616049674443,-0.023714592645196424,-0.006816853263387616,0.055816,-22.374980123547395,0.5622318689320388,0.3811528737151333
4418,2,-0.57608,100,84,2,9,75,0.393727,0.2969386900750353,-0.024348792861407845,-0.006816853263387616,0.055411,-22.394885406071666,0.5553874873786409,0.3803080542976576
4419,2,-0.402997,100,85,2,9,76,0.393352,0.2966157751826264,-0.024348792861407845,-0.006816853263387616,0.055007,-22.4088101450145,0.5485309135922329,0.37942536195677296
